id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,IR pressure,113,57,14,51,264,ship,baseline,monotonic-signal,raise-signal
m002,g002,lowering drift,30,26,33,87,8,hold,edge,drag-penalty,drop-slack
m003,g003,stack depth,40,30,30,96,56,hold,recovery,confidence-floor,raise-drag
m004,g004,diagnostic reach,49,64,19,63,130,watch,negative,lane-boundary,lower-confidence
m005,g005,IR pressure,110,13,19,70,208,ship,baseline,monotonic-signal,raise-signal
m006,g006,lowering drift,42,14,41,29,-78,hold,edge,drag-penalty,drop-slack
m007,g007,stack depth,60,34,40,99,53,hold,recovery,confidence-floor,raise-drag
m008,g008,diagnostic reach,117,41,9,39,269,ship,negative,lane-boundary,lower-confidence
m009,g009,IR pressure,114,47,20,76,251,ship,baseline,monotonic-signal,raise-signal
m010,g010,lowering drift,102,6,6,93,273,ship,edge,drag-penalty,drop-slack
m011,g011,stack depth,60,75,28,63,118,hold,recovery,confidence-floor,raise-drag
m012,g012,diagnostic reach,87,71,9,39,239,ship,negative,lane-boundary,lower-confidence
m013,g013,IR pressure,69,37,44,94,49,hold,baseline,monotonic-signal,raise-signal
m014,g014,lowering drift,94,46,24,77,191,ship,edge,drag-penalty,drop-slack
m015,g015,stack depth,114,70,43,30,113,hold,recovery,confidence-floor,raise-drag
m016,g016,diagnostic reach,84,44,23,41,138,watch,negative,lane-boundary,lower-confidence
m017,g017,IR pressure,81,33,39,70,70,hold,baseline,monotonic-signal,raise-signal
m018,g018,lowering drift,70,54,6,40,204,ship,edge,drag-penalty,drop-slack
m019,g019,stack depth,72,49,19,72,170,ship,recovery,confidence-floor,raise-drag
m020,g020,diagnostic reach,33,8,17,37,26,hold,negative,lane-boundary,lower-confidence
m021,g021,IR pressure,70,25,21,86,146,watch,baseline,monotonic-signal,raise-signal
m022,g022,lowering drift,78,60,24,95,191,ship,edge,drag-penalty,drop-slack
m023,g023,stack depth,46,27,13,75,129,watch,recovery,confidence-floor,raise-drag
m024,g024,diagnostic reach,78,77,41,56,84,hold,negative,lane-boundary,lower-confidence
m025,g025,IR pressure,106,34,18,28,184,ship,baseline,monotonic-signal,raise-signal
m026,g026,lowering drift,66,5,8,98,195,ship,edge,drag-penalty,drop-slack
m027,g027,stack depth,54,44,11,51,148,watch,recovery,confidence-floor,raise-drag
m028,g028,diagnostic reach,52,61,4,62,207,ship,negative,lane-boundary,lower-confidence
m029,g029,IR pressure,63,37,26,92,125,hold,baseline,monotonic-signal,raise-signal
m030,g030,lowering drift,59,51,18,62,141,watch,edge,drag-penalty,drop-slack
m031,g031,stack depth,109,42,43,51,96,hold,recovery,confidence-floor,raise-drag
m032,g032,diagnostic reach,57,35,5,80,204,ship,negative,lane-boundary,lower-confidence
m033,g033,IR pressure,80,69,33,76,140,watch,baseline,monotonic-signal,raise-signal
m034,g034,lowering drift,81,7,6,29,168,ship,edge,drag-penalty,drop-slack
m035,g035,stack depth,90,30,43,53,48,hold,recovery,confidence-floor,raise-drag
m036,g036,diagnostic reach,54,39,29,56,58,hold,negative,lane-boundary,lower-confidence
m037,g037,IR pressure,92,46,9,39,224,ship,baseline,monotonic-signal,raise-signal
m038,g038,lowering drift,101,41,21,71,209,ship,edge,drag-penalty,drop-slack
m039,g039,stack depth,70,22,15,49,136,watch,recovery,confidence-floor,raise-drag
m040,g040,diagnostic reach,58,10,24,72,78,hold,negative,lane-boundary,lower-confidence
m041,g041,IR pressure,64,76,33,94,133,watch,baseline,monotonic-signal,raise-signal
m042,g042,lowering drift,101,31,39,74,112,hold,edge,drag-penalty,drop-slack
m043,g043,stack depth,40,62,51,68,-45,hold,recovery,confidence-floor,raise-drag
m044,g044,diagnostic reach,101,75,6,14,261,ship,negative,lane-boundary,lower-confidence
m045,g045,IR pressure,56,49,9,97,213,ship,baseline,monotonic-signal,raise-signal
m046,g046,lowering drift,67,27,33,50,46,hold,edge,drag-penalty,drop-slack
m047,g047,stack depth,37,70,33,74,53,hold,recovery,confidence-floor,raise-drag
m048,g048,diagnostic reach,113,54,45,78,133,watch,negative,lane-boundary,lower-confidence
m049,g049,IR pressure,120,13,35,61,139,watch,baseline,monotonic-signal,raise-signal
m050,g050,lowering drift,113,19,31,50,140,watch,edge,drag-penalty,drop-slack
m051,g051,stack depth,74,76,38,92,126,hold,recovery,confidence-floor,raise-drag
m052,g052,diagnostic reach,102,32,11,62,243,ship,negative,lane-boundary,lower-confidence
m053,g053,IR pressure,40,12,45,28,-105,hold,baseline,monotonic-signal,raise-signal
m054,g054,lowering drift,87,28,21,52,149,watch,edge,drag-penalty,drop-slack
m055,g055,stack depth,31,21,39,68,-44,hold,recovery,confidence-floor,raise-drag
m056,g056,diagnostic reach,50,49,18,25,84,hold,negative,lane-boundary,lower-confidence
m057,g057,IR pressure,116,66,33,70,203,ship,baseline,monotonic-signal,raise-signal
m058,g058,lowering drift,95,31,21,48,164,ship,edge,drag-penalty,drop-slack
m059,g059,stack depth,93,67,21,84,232,ship,recovery,confidence-floor,raise-drag
m060,g060,diagnostic reach,95,47,36,80,137,watch,negative,lane-boundary,lower-confidence
m061,g061,IR pressure,109,40,6,73,301,ship,baseline,monotonic-signal,raise-signal
m062,g062,lowering drift,62,63,35,67,79,hold,edge,drag-penalty,drop-slack
m063,g063,stack depth,98,23,16,26,165,ship,recovery,confidence-floor,raise-drag
m064,g064,diagnostic reach,112,35,18,83,252,ship,negative,lane-boundary,lower-confidence
m065,g065,IR pressure,43,44,24,49,59,hold,baseline,monotonic-signal,raise-signal
m066,g066,lowering drift,43,40,29,73,54,hold,edge,drag-penalty,drop-slack
m067,g067,stack depth,95,57,40,90,137,watch,recovery,confidence-floor,raise-drag
m068,g068,diagnostic reach,36,27,36,47,-34,hold,negative,lane-boundary,lower-confidence
m069,g069,IR pressure,63,15,18,49,100,hold,baseline,monotonic-signal,raise-signal
m070,g070,lowering drift,111,0,11,91,258,ship,edge,drag-penalty,drop-slack
m071,g071,stack depth,99,47,37,74,134,watch,recovery,confidence-floor,raise-drag
m072,g072,diagnostic reach,96,67,20,14,173,ship,negative,lane-boundary,lower-confidence
m073,g073,IR pressure,63,10,16,51,107,hold,baseline,monotonic-signal,raise-signal
m074,g074,lowering drift,81,43,16,67,192,ship,edge,drag-penalty,drop-slack
m075,g075,stack depth,54,43,45,37,-37,hold,recovery,confidence-floor,raise-drag
m076,g076,diagnostic reach,88,75,30,56,157,ship,negative,lane-boundary,lower-confidence
m077,g077,IR pressure,117,59,6,47,310,ship,baseline,monotonic-signal,raise-signal
m078,g078,lowering drift,78,7,17,83,161,ship,edge,drag-penalty,drop-slack
m079,g079,stack depth,66,35,52,92,-1,hold,recovery,confidence-floor,raise-drag
m080,g080,diagnostic reach,64,11,18,59,108,hold,negative,lane-boundary,lower-confidence
m081,g081,IR pressure,75,37,6,66,223,ship,baseline,monotonic-signal,raise-signal
m082,g082,lowering drift,115,6,41,25,56,hold,edge,drag-penalty,drop-slack
m083,g083,stack depth,55,44,28,95,109,hold,recovery,confidence-floor,raise-drag
m084,g084,diagnostic reach,72,26,33,35,40,hold,negative,lane-boundary,lower-confidence
m085,g085,IR pressure,49,54,20,72,124,hold,baseline,monotonic-signal,raise-signal
m086,g086,lowering drift,72,60,36,89,113,hold,edge,drag-penalty,drop-slack
m087,g087,stack depth,91,47,52,59,28,hold,recovery,confidence-floor,raise-drag
m088,g088,diagnostic reach,60,72,9,35,182,ship,negative,lane-boundary,lower-confidence
m089,g089,IR pressure,57,52,14,90,186,ship,baseline,monotonic-signal,raise-signal
m090,g090,lowering drift,46,34,18,73,109,hold,edge,drag-penalty,drop-slack
m091,g091,stack depth,48,9,28,26,-9,hold,recovery,confidence-floor,raise-drag
m092,g092,diagnostic reach,53,28,45,37,-54,hold,negative,lane-boundary,lower-confidence
m093,g093,IR pressure,112,40,38,66,140,watch,baseline,monotonic-signal,raise-signal
m094,g094,lowering drift,51,38,15,36,101,hold,edge,drag-penalty,drop-slack
m095,g095,stack depth,65,56,12,68,194,ship,recovery,confidence-floor,raise-drag
m096,g096,diagnostic reach,75,62,43,33,30,hold,negative,lane-boundary,lower-confidence
